12_feis.pdf,3rd Ave, E. 49th St,x,date,09:00-10:00,,,,,,,,,,,,,288,1261(mirrored),288(mirrored),1261,
12_feis.pdf,3rd Ave, E. 42nd St,x,date,12:00-13:00,,,,,,,,,,,,,923,1497,923(mirrored),1253,
12_feis.pdf,3rd Ave, E. 42nd St,x,date,17:00-18:00,,,,,,,,,,,,,1657,1466,1657(mirrored),2087,
12_feis.pdf,3rd Ave, E. 42nd St,x,date,09:00-10:00,,,,,,,,,,,,,1884,1732,1884(mirrored),1674,
12_feis.pdf,Lexington Ave @ East 49th St,x,date,12:00-13:00,,,,,,,,,,,,,505,922,344,812,
12_feis.pdf,Lexington Ave @ East 49th St,x,date,17:00-18:00,,,,,,,,,,,,,405,1335,458,1231,
12_feis.pdf,Lexington Ave @ East 49th St,x,date,09:00-10:00,,,,,,,,,,,,,596,978,578,1276,
12_feis.pdf,Lexington Ave @ East 50th St,x,date,12:00-13:00,,,,,,,,,,,,,597,1382,583,976,
12_feis.pdf,Lexington Ave @ East 50th St,x,date,17:00-18:00,,,,,,,,,,,,,852,2316,750,1556,
12_feis.pdf,Lexington Ave @ East 50th St,x,date,09:00-10:00,,,,,,,,,,,,,1222,1998,853,2005,
12_feis.pdf,Lexington Ave @ East 48th St,x,date,12:00-13:00,,,,,,,,,,,,,349,916,401,686,
12_feis.pdf,Lexington Ave @ East 48th St,x,date,17:00-18:00,,,,,,,,,,,,,654,974,369,792,
12_feis.pdf,Lexington Ave @ East 48th St,x,date,09:00-10:00,,,,,,,,,,,,,631,830,401,835,
12_feis.pdf,Madison Ave @ East 46th St,x,date,12:00-13:00,,,,,,,,,,,,,609,959,965,1666,
12_feis.pdf,Madison Ave @ East 46th St,x,date,17:00-18:00,,,,,,,,,,,,,635,1314,810,1423,
12_feis.pdf,Madison Ave @ East 46th St,x,date,09:00-10:00,,,,,,,,,,,,,636,826,765,1177,
2011_bowery-houston-bleecker_study-technical-memo1.pdf,8th St / Astor Place / 4th Ave,x,date,17:00-18:00,,,,,,,,,,,,,2236,165,1533,578,
2011_bowery-houston-bleecker_study-technical-memo1.pdf,Essex and Delancey,x,date,17:00-18:00,,,,,,,,,,,,,945,397,324,461,
2011_bowery-houston-bleecker_study-technical-memo1.pdf,Bleecker and Lafayette,x,date,17:00-18:00,,,,,,,,,,,,,653,163,810,923,
2011_bowery-houston-bleecker_study-technical-memo1.pdf,Houston and Broadway,x,date,17:00-18:00,,,,,,,,,,,,,1001,1035,482,1167,
2011_bowery-houston-bleecker_study-technical-memo1.pdf,1st Ave and Houston,x,date,17:00-18:00,,,,,,,,,,,,,415,267,1058,315,
